-2.37713628415272,-7.50309474325403,-4.94258023675637,-11.4270856974801,-10.0850303478014,-10.0337039546245,-2.94134031346185,-5.05805261364769,-6.49084777881115,-6.73261211518045,-4.44407332593776,-8.3763937847078,-8.19120233362377,-9.60260652743995,-1.74845424309616,-7.95737722720402,-13.1874047937473,-7.16735135921726,-11.4204914308271,-7.14630134831411,-8.14749602252246,-6.48503645794545
-1.90062697280968,-6.90665398120198,-5.06519164738625,-10.6476282266078,-9.44799547063708,-9.44201299424653,-2.07340911581971,-4.68349194301757,-6.06521639031594,-6.26411416783599,-4.49884517845764,-7.6815637661016,-6.75955786491977,-8.97440921014476,-0.908895552278439,-7.32161032446536,-12.8114575043903,-6.66711266002527,-10.7362768821877,-6.55961743052488,-7.72577475926836,-6.06461974278584
-1.64821124294523,-6.69334656974098,-4.80402549370943,-10.3519815864919,-9.07530672682835,-8.93584017807398,-2.20110272509676,-4.19041917526825,-5.43179767518861,-5.96545079805761,-4.19257927911676,-7.04739997263307,-6.33674780339233,-8.43048169123557,-1.14709879537059,-7.28511654718377,-12.9257513365672,-6.1447401517909,-10.253930482851,-6.40411321123136,-7.04864091219303,-5.42857719459095
-1.63561957293512,-6.90767550817869,-4.27697409065622,-10.3755081434524,-9.01777923881102,-8.16968442224007,-2.48715153055608,-3.68753508391063,-5.33450783699463,-6.11185691530845,-3.75918681754699,-7.00296994293494,-7.37607779075568,-7.75757729556875,-1.44806674678421,-7.5804573193425,-12.8021253329027,-6.15406416117418,-9.97222632064707,-6.76095908309308,-6.97971536038588,-5.36456263108618
-1.58288014842021,-6.34821872996854,-3.87661106202752,-9.9841649638239,-8.19103118662481,-7.71763881406646,-1.30240916158676,-3.58953730803991,-5.14827914324132,-5.57551714467662,-3.40273944892429,-6.58689544474127,-6.693876100557,-7.26306136758565,-0.146936609866732,-6.99498952862472,-12.4575877092523,-5.84520583045887,-9.41300310752736,-6.24755982979223,-6.61680582773012,-5.13084454173897
-1.69214394238697,-5.92285562353239,-3.61506100914113,-9.75568190145466,-7.99945226531902,-8.36092906113243,-0.977727734266414,-4.13207617735545,-5.26117567076986,-5.22662391047624,-3.08191103267101,-6.23975534541214,-6.03122171616814,-7.73960017058785,0.188832194635305,-6.61602049830594,-12.2411099474928,-5.80478416692604,-9.45686225481942,-5.81825088103622,-6.70041724435419,-5.1967495931446
-1.89802862088278,-6.36217060504295,-3.91460828672695,-10.2685233499666,-8.46185089415869,-8.68456580438801,-1.46864038521387,-4.4960691137425,-5.65799424142367,-5.64128649190174,-3.31144445601563,-6.76615351943032,-6.97578854307373,-8.15483780069455,-0.295021103528877,-7.06781404779424,-12.6729986148392,-6.1797024186222,-10.1166330787943,-6.14830980530732,-7.20260197670989,-5.63985134049352
-1.73547489364374,-6.36144680382267,-3.58162961585436,-10.1236152087321,-8.82842268349968,-8.12129745958509,-0.988867478830375,-3.57778684332962,-4.88147411783792,-5.6959210468581,-3.01823599346323,-6.78301936634507,-7.72119889711595,-7.64536914549462,0.204794664540358,-6.94712956186218,-12.7126348846491,-5.50374714693166,-9.92448416600526,-6.13971292057174,-6.68316266088776,-4.9258099130096
-2.34293221170755,-6.53110127096107,-3.57859045425503,-10.3296563174514,-8.58503245688384,-8.1673095152306,-1.67103381666763,-3.2998524321445,-4.79013429923225,-5.90050637064526,-3.01770728266994,-6.98238185561989,-7.43037476319256,-7.64412641566221,-0.402431597460177,-7.0954639984864,-13.0699550603465,-5.52939664129944,-9.98132494910738,-6.44651007866963,-6.54424142899288,-4.8123303816461
-3.19620864081498,-6.88275749348463,-4.20470745831506,-10.8860693376571,-8.95167616034979,-8.89942299432651,-2.45632716544734,-3.57228135964989,-5.09164484777852,-6.17597802636389,-3.71621232156191,-7.6070606457964,-7.90861494137854,-8.4946044684368,-1.27961480056065,-7.4174021870319,-13.2180499371042,-5.86230729473621,-10.7393088872363,-6.77236524432536,-6.70510504993332,-5.05892798527491
-2.71455921309233,-6.44255597717164,-4.02648804235248,-10.4891729693063,-9.26984777184284,-9.23839363577401,-1.68818808714452,-3.50308303873614,-4.87517667994719,-5.69296113499982,-3.5201273438924,-7.20425380350799,-8.2129168849378,-8.80821953397675,-0.61665191675672,-7.19529892098161,-13.0020880968661,-5.63642157911157,-10.5570619260669,-6.61447210066935,-6.62747989226146,-4.87329430066525
-2.13799046539591,-5.6072901623873,-3.58109267388693,-9.25627791977365,-8.39725307982671,-8.20045929116523,-1.08359985154702,-3.66213240462229,-4.80080121444348,-4.94849356587111,-2.99135238947062,-6.12020827393662,-6.52327045393624,-7.52604832730931,0.0565727881279888,-6.76271023894762,-12.2627685079649,-5.69497303400969,-8.79736873400478,-6.31246813853073,-6.63279183055233,-4.90919159356585
-2.05151113664887,-5.32006923537618,-3.53215357871714,-9.14305999352098,-7.94921592606389,-8.0622631288604,-0.862257839108683,-3.51001262365278,-4.78348774843202,-4.71482796864611,-3.06156410540188,-5.97833176467196,-5.82920202663383,-7.38290933582912,0.276972017776324,-6.28357065275814,-12.020919093146,-5.53867294079516,-8.73244231399085,-5.54669738765046,-6.45651217971064,-4.87292222277588
-2.35863194249044,-5.94974489932607,-3.47699852905127,-10.0101964316532,-8.03445413583328,-8.78111069574314,-1.02783031385976,-3.29872224613083,-4.88018937025606,-5.27643607398426,-3.13216518136777,-6.37324187281093,-6.46647094907264,-8.35825386115602,0.0777950873793618,-6.48067553655648,-12.5815663915309,-5.51982650688492,-9.99822136325739,-5.58452186555675,-6.57187519833237,-4.90766022232519
-2.78109041079356,-6.15425163251136,-2.77863971955749,-9.98305785408249,-8.18801506296348,-8.66681558961445,-1.53626422347632,-3.47623572168666,-5.16091851452614,-5.53600608084693,-2.31445595978419,-6.59201909459776,-6.6991372435363,-8.28187340562796,-0.33586084769008,-6.77933694227345,-12.4919730682553,-6.01024851673604,-9.53714796129733,-6.0916156833686,-7.09801049846972,-5.25115160696144
